id_i,timestamp,options,selections,age,region,grades,responsibility,employment,competition,gini,privatization,slovenia_an_option,slovenia_selected,slov_score
80ec7276-9f3e-4b80-a5cd-02bdacee064a,2023-01-10T13:04:37.240Z,"['Estonija::Romunija', 'Švedska::Norveška', 'Nemčija::Češka', 'Nizozemska::Portugalska', 'Bolgarija::Madžarska', 'Litva::Črna gora', 'Islandija::Ciper', 'Romunija::Finska', 'Francija::Irska', 'Turčija::Danska', 'Bolgarija::Slovenija', 'Francija::Finska', 'Romunija::Poljska', 'Nizozemska::Latvija', 'Švedska::Španija', 'Finska::Slovaška', 'Srbija::Italija', 'Hrvaška::Portugalska', 'Hrvaška::Islandija', 'Latvija::Luksemburg', 'Madžarska::Črna gora', 'Nizozemska::Španija', 'Slovaška::Srbija', 'Slovenija::Luksemburg', 'Španija::Estonija', 'Slovenija::Švica', 'Nemčija::Španija', 'Madžarska::Poljska', 'Madžarska::Avstrija', 'Danska::Nizozemska', 'Romunija::Španija', 'Severna Makedonija::Irska', 'Finska::Latvija', 'Nemčija::Bolgarija', 'Črna gora::Severna Makedonija', 'Črna gora::Španija', 'Nizozemska::Islandija', 'Ciper::Nizozemska', 'Danska::Ciper', 'Bolgarija::Nizozemska', 'Slovenija::Finska', 'Avstrija::Romunija', 'Nemčija::Madžarska', 'Švedska::Portugalska', 'Norveška::Irska', 'Estonija::Slovaška', 'Slovaška::Španija', 'Poljska::Severna Makedonija', 'Estonija::Češka', 'Slovenija::Danska']","['Estonija', 'Norveška', 'Nemčija', 'Nizozemska', 'Madžarska', 'Litva', 'Islandija', 'Finska', 'Francija', 'Danska', 'Slovenija', 'Finska', 'Poljska', 'Nizozemska', 'Španija', 'Finska', 'Italija', 'Portugalska', 'Islandija', 'Luksemburg', 'Madžarska', 'Španija', 'Slovaška', 'Luksemburg', 'Španija', 'Švica', 'Španija', 'Madžarska', 'Avstrija', 'Danska', 'Španija', 'Irska', 'Finska', 'Nemčija', 'Severna Makedonija', 'Španija', 'Nizozemska', 'Nizozemska', 'Danska', 'Nizozemska', 'Finska', 'Avstrija', 'Nemčija', 'Portugalska', 'Norveška', 'Estonija', 'Španija', 'Poljska', 'Estonija', 'Danska']",0-25,obalno_kraska,d,7,8,8,8,8,5,1,0.2
80ee059e-16e0-4a40-af4d-c9d5eeb6d876,2023-01-11T09:11:17.477Z,"['Francija::Luksemburg', 'Irska::Portugalska', 'Luksemburg::Slovenija', 'Norveška::Severna Makedonija', 'Črna gora::Srbija', 'Norveška::Turčija', 'Litva::Slovaška', 'Madžarska::Italija', 'Hrvaška::Severna Makedonija', 'Romunija::Belgija', 'Črna gora::Danska', 'Nizozemska::Severna Makedonija', 'Švica::Belgija', 'Nemčija::Španija', 'Bolgarija::Norveška', 'Nemčija::Avstrija', 'Latvija::Poljska', 'Turčija::Madžarska', 'Romunija::Islandija', 'Bolgarija::Irska', 'Latvija::Islandija', 'Bolgarija::Avstrija', 'Irska::Estonija', 'Češka::Madžarska', 'Avstrija::Francija', 'Hrvaška::Latvija', 'Romunija::Slovaška', 'Nemčija::Poljska', 'Finska::Španija', 'Španija::Avstrija', 'Črna gora::Nemčija', 'Bolgarija::Estonija', 'Slovenija::Nizozemska', 'Luksemburg::Švica', 'Srbija::Slovenija', 'Severna Makedonija::Švica', 'Ciper::Španija', 'Francija::Hrvaška', 'Nizozemska::Francija', 'Irska::Litva', 'Švedska::Poljska', 'Latvija::Nemčija', 'Norveška::Slovaška', 'Švica::Avstrija', 'Irska::Slovaška', 'Poljska::Irska', 'Estonija::Latvija', 'Litva::Ciper', 'Italija::Nemčija', 'Madžarska::Portugalska']","['Luksemburg', 'Irska', 'Luksemburg', 'Norveška', 'Črna gora', 'Norveška', 'Litva', 'Madžarska', 'Severna Makedonija', 'Belgija', 'Danska', 'Nizozemska', 'Belgija', 'Nemčija', 'Norveška', 'Nemčija', 'Poljska', 'Turčija', 'Islandija', 'Irska', 'Islandija', 'Avstrija', 'Irska', 'Češka', 'Avstrija', 'Latvija', 'Slovaška', 'Nemčija', 'Finska', 'Avstrija', 'Nemčija', 'Estonija', 'Nizozemska', 'Luksemburg', 'Slovenija', 'Švica', 'Ciper', 'Francija', 'Nizozemska', 'Irska', 'Švedska', 'Nemčija', 'Norveška', 'Avstrija', 'Irska', 'Irska', 'Estonija', 'Ciper', 'Nemčija', 'Portugalska']",0-25,savinjska,d,10,8,7,4,8,3,1,0.3333333333333333
812a289e-1716-4ec2-ac5f-b85b7dbe6bdc,2023-01-10T13:05:22.365Z,"['Poljska::Srbija', 'Švedska::Češka', 'Irska::Litva', 'Litva::Češka', 'Latvija::Severna Makedonija', 'Madžarska::Portugalska', 'Finska::Madžarska', 'Hrvaška::Francija', 'Severna Makedonija::Litva', 'Italija::Črna gora', 'Nemčija::Bolgarija', 'Islandija::Irska', 'Belgija::Danska', 'Litva::Bolgarija', 'Slovenija::Irska', 'Francija::Nizozemska', 'Norveška::Irska', 'Avstrija::Švedska', 'Nemčija::Italija', 'Latvija::Irska', 'Slovenija::Latvija', 'Srbija::Romunija', 'Nemčija::Avstrija', 'Nemčija::Švedska', 'Latvija::Črna gora', 'Italija::Slovenija', 'Danska::Latvija', 'Srbija::Črna gora', 'Avstrija::Italija', 'Slovenija::Romunija', 'Avstrija::Francija', 'Luksemburg::Črna gora', 'Irska::Avstrija', 'Portugalska::Estonija', 'Švedska::Romunija', 'Srbija::Avstrija', 'Španija::Irska', 'Portugalska::Italija', 'Severna Makedonija::Ciper', 'Poljska::Slovaška', 'Litva::Turčija', 'Latvija::Avstrija', 'Nizozemska::Avstrija', 'Hrvaška::Nemčija', 'Nizozemska::Poljska', 'Portugalska::Norveška', 'Srbija::Slovenija', 'Madžarska::Švica', 'Španija::Finska', 'Slovaška::Italija']","['Poljska', 'Švedska', 'Irska', 'Litva', 'Latvija', 'Portugalska', 'Finska', 'Francija', 'Litva', 'Italija', 'Nemčija', 'Irska', 'Belgija', 'Litva', 'Slovenija', 'Francija', 'Norveška', 'Avstrija', 'Italija', 'Latvija', 'Slovenija', 'Srbija', 'Avstrija', 'Nemčija', 'Latvija', 'Slovenija', 'Latvija', 'Srbija', 'Italija', 'Slovenija', 'Avstrija', 'Luksemburg', 'Avstrija', 'Portugalska', 'Švedska', 'Avstrija', 'Španija', 'Italija', 'Ciper', 'Slovaška', 'Litva', 'Avstrija', 'Avstrija', 'Nemčija', 'Nizozemska', 'Norveška', 'Slovenija', 'Švica', 'Španija', 'Italija']",0-25,gorenjska,c,9,7,8,4,7,5,5,1.0
81905141-1d2d-44cf-a0c8-c01a36d0938a,2023-01-11T09:11:39.243Z,"['Irska::Švica', 'Švica::Romunija', 'Severna Makedonija::Belgija', 'Irska::Litva', 'Slovenija::Estonija', 'Avstrija::Islandija', 'Črna gora::Litva', 'Belgija::Litva', 'Romunija::Italija', 'Italija::Severna Makedonija', 'Irska::Slovenija', 'Luksemburg::Nizozemska', 'Poljska::Turčija', 'Luksemburg::Nemčija', 'Romunija::Slovenija', 'Danska::Bolgarija', 'Madžarska::Danska', 'Švica::Švedska', 'Latvija::Irska', 'Srbija::Islandija', 'Turčija::Španija', 'Madžarska::Romunija', 'Slovenija::Bolgarija', 'Švedska::Severna Makedonija', 'Finska::Švica', 'Severna Makedonija::Bolgarija', 'Švedska::Slovenija', 'Romunija::Severna Makedonija', 'Srbija::Litva', 'Ciper::Švedska', 'Slovenija::Švica', 'Hrvaška::Češka', 'Hrvaška::Španija', 'Švica::Norveška', 'Španija::Romunija', 'Avstrija::Poljska', 'Luksemburg::Romunija', 'Ciper::Španija', 'Luksemburg::Poljska', 'Nemčija::Portugalska', 'Litva::Norveška', 'Islandija::Italija', 'Islandija::Finska', 'Srbija::Nizozemska', 'Luksemburg::Hrvaška', 'Nizozemska::Turčija', 'Ciper::Estonija', 'Ciper::Norveška', 'Luksemburg::Severna Makedonija', 'Madžarska::Severna Makedonija']","['Irska', 'Švica', 'Belgija', 'Irska', 'Slovenija', 'Avstrija', 'Litva', 'Belgija', 'Italija', 'Italija', 'Slovenija', 'Nizozemska', 'Poljska', 'Luksemburg', 'Slovenija', 'Danska', 'Danska', 'Švedska', 'Irska', 'Islandija', 'Španija', 'Madžarska', 'Slovenija', 'Švedska', 'Finska', 'Bolgarija', 'Slovenija', 'Romunija', 'Litva', 'Švedska', 'Slovenija', 'Češka', 'Španija', 'Norveška', 'Španija', 'Avstrija', 'Luksemburg', 'Španija', 'Luksemburg', 'Portugalska', 'Norveška', 'Italija', 'Finska', 'Nizozemska', 'Luksemburg', 'Nizozemska', 'Ciper', 'Norveška', 'Luksemburg', 'Madžarska']",0-25,osrednjeslovenska,c,8,8,8,8,7,6,6,1.0
81dcd7df-95f4-4dee-8cf1-f5f5f81149cf,2023-01-11T09:12:04.209Z,"['Poljska::Švica', 'Islandija::Estonija', 'Turčija::Bolgarija', 'Madžarska::Finska', 'Portugalska::Danska', 'Islandija::Ciper', 'Nemčija::Španija', 'Turčija::Švedska', 'Italija::Portugalska', 'Islandija::Norveška', 'Portugalska::Estonija', 'Hrvaška::Turčija', 'Francija::Hrvaška', 'Madžarska::Poljska', 'Estonija::Črna gora', 'Nemčija::Litva', 'Češka::Irska', 'Nemčija::Luksemburg', 'Portugalska::Norveška', 'Francija::Portugalska', 'Ciper::Švica', 'Finska::Bolgarija', 'Latvija::Švica', 'Irska::Danska', 'Švedska::Estonija', 'Islandija::Češka', 'Hrvaška::Portugalska', 'Danska::Švica', 'Islandija::Poljska', 'Švica::Romunija', 'Latvija::Finska', 'Avstrija::Turčija', 'Slovaška::Irska', 'Španija::Ciper', 'Portugalska::Švica', 'Francija::Finska', 'Bolgarija::Litva', 'Danska::Češka', 'Turčija::Norveška', 'Finska::Ciper', 'Španija::Bolgarija', 'Danska::Slovenija', 'Madžarska::Bolgarija', 'Češka::Črna gora', 'Avstrija::Latvija', 'Belgija::Norveška', 'Finska::Irska', 'Turčija::Slovenija', 'Madžarska::Srbija', 'Črna gora::Danska']","['Švica', 'Islandija', 'Turčija', 'Finska', 'Portugalska', 'Ciper', 'Španija', 'Turčija', 'Portugalska', 'Norveška', 'Portugalska', 'Turčija', 'Francija', 'Poljska', 'Estonija', 'Nemčija', 'Irska', 'Nemčija', 'Portugalska', 'Francija', 'Švica', 'Finska', 'Švica', 'Irska', 'Estonija', 'Islandija', 'Portugalska', 'Švica', 'Poljska', 'Švica', 'Latvija', 'Avstrija', 'Irska', 'Španija', 'Portugalska', 'Francija', 'Litva', 'Danska', 'Turčija', 'Ciper', 'Španija', 'Slovenija', 'Madžarska', 'Črna gora', 'Avstrija', 'Belgija', 'Irska', 'Slovenija', 'Srbija', 'Danska']",0-25,osrednjeslovenska,c,6,10,8,6,6,2,2,1.0
828a42c9-ffb1-436b-85ce-b753d1fb6c88,2023-01-12T08:12:35.689Z,"['Italija::Romunija', 'Ciper::Francija', 'Estonija::Slovaška', 'Danska::Bolgarija', 'Finska::Švedska', 'Ciper::Slovaška', 'Srbija::Nizozemska', 'Hrvaška::Madžarska', 'Poljska::Luksemburg', 'Bolgarija::Ciper', 'Madžarska::Danska', 'Irska::Nemčija', 'Latvija::Norveška', 'Srbija::Črna gora', 'Nemčija::Danska', 'Estonija::Slovenija', 'Črna gora::Italija', 'Italija::Litva', 'Finska::Poljska', 'Španija::Slovenija', 'Španija::Estonija', 'Luksemburg::Romunija', 'Nizozemska::Italija', 'Črna gora::Švica', 'Italija::Španija', 'Poljska::Slovaška', 'Črna gora::Belgija', 'Ciper::Islandija', 'Finska::Češka', 'Finska::Švica', 'Nemčija::Francija', 'Italija::Srbija', 'Črna gora::Slovenija', 'Norveška::Srbija', 'Bolgarija::Islandija', 'Švedska::Srbija', 'Španija::Belgija', 'Črna gora::Finska', 'Nizozemska::Češka', 'Italija::Belgija', 'Hrvaška::Latvija', 'Bolgarija::Avstrija', 'Luksemburg::Hrvaška', 'Poljska::Severna Makedonija', 'Črna gora::Češka', 'Italija::Latvija', 'Litva::Slovaška', 'Belgija::Norveška', 'Portugalska::Luksemburg', 'Turčija::Češka']","['Italija', 'Francija', 'Slovaška', 'Danska', 'Švedska', 'Slovaška', 'Nizozemska', 'Hrvaška', 'Luksemburg', 'Ciper', 'Danska', 'Nemčija', 'Norveška', 'Srbija', 'Danska', 'Slovenija', 'Italija', 'Italija', 'Finska', 'Španija', 'Španija', 'Luksemburg', 'Nizozemska', 'Švica', 'Španija', 'Slovaška', 'Belgija', 'Islandija', 'Finska', 'Švica', 'Francija', 'Italija', 'Slovenija', 'Norveška', 'Islandija', 'Švedska', 'Belgija', 'Finska', 'Nizozemska', 'Belgija', 'Latvija', 'Avstrija', 'Luksemburg', 'Poljska', 'Češka', 'Italija', 'Slovaška', 'Belgija', 'Luksemburg', 'Češka']",0-25,pomurska,c,10,4,8,6,3,3,2,0.6666666666666666
846b1d46-ead2-4d55-958c-c989e52e6c6a,2023-01-11T09:11:52.829Z,"['Črna gora::Švica', 'Litva::Srbija', 'Poljska::Islandija', 'Portugalska::Češka', 'Francija::Nemčija', 'Estonija::Latvija', 'Slovaška::Danska', 'Finska::Slovaška', 'Švedska::Slovenija', 'Madžarska::Belgija', 'Slovaška::Severna Makedonija', 'Portugalska::Srbija', 'Italija::Nizozemska', 'Slovenija::Norveška', 'Slovaška::Švedska', 'Nizozemska::Latvija', 'Finska::Danska', 'Nemčija::Luksemburg', 'Danska::Češka', 'Estonija::Finska', 'Luksemburg::Slovenija', 'Avstrija::Srbija', 'Madžarska::Poljska', 'Norveška::Danska', 'Italija::Islandija', 'Italija::Irska', 'Hrvaška::Madžarska', 'Nizozemska::Luksemburg', 'Severna Makedonija::Hrvaška', 'Ciper::Nizozemska', 'Finska::Bolgarija', 'Turčija::Severna Makedonija', 'Srbija::Hrvaška', 'Norveška::Italija', 'Latvija::Bolgarija', 'Danska::Francija', 'Litva::Islandija', 'Turčija::Irska', 'Italija::Srbija', 'Ciper::Luksemburg', 'Francija::Črna gora', 'Ciper::Srbija', 'Poljska::Češka', 'Turčija::Ciper', 'Španija::Italija', 'Latvija::Islandija', 'Srbija::Islandija', 'Španija::Belgija', 'Portugalska::Estonija', 'Luksemburg::Avstrija']","['Švica', 'Litva', 'Islandija', 'Portugalska', 'Francija', 'Latvija', 'Danska', 'Slovaška', 'Švedska', 'Belgija', 'Slovaška', 'Portugalska', 'Nizozemska', 'Norveška', 'Švedska', 'Nizozemska', 'Danska', 'Nemčija', 'Danska', 'Finska', 'Slovenija', 'Avstrija', 'Madžarska', 'Danska', 'Italija', 'Irska', 'Hrvaška', 'Nizozemska', 'Hrvaška', 'Nizozemska', 'Finska', 'Turčija', 'Hrvaška', 'Norveška', 'Latvija', 'Francija', 'Islandija', 'Irska', 'Italija', 'Luksemburg', 'Francija', 'Ciper', 'Češka', 'Turčija', 'Španija', 'Islandija', 'Islandija', 'Španija', 'Portugalska', 'Avstrija']",0-25,osrednjeslovenska,c,8,4,8,6,6,3,1,0.3333333333333333
857d644c-c74e-452d-b794-95dbda885ef6,2023-01-12T08:17:33.746Z,"['Nizozemska::Švica', 'Latvija::Finska', 'Hrvaška::Slovenija', 'Avstrija::Portugalska', 'Poljska::Švedska', 'Madžarska::Danska', 'Avstrija::Francija', 'Severna Makedonija::Švica', 'Ciper::Avstrija', 'Belgija::Češka', 'Irska::Francija', 'Norveška::Češka', 'Nemčija::Danska', 'Češka::Nemčija', 'Češka::Poljska', 'Norveška::Hrvaška', 'Švica::Nemčija', 'Avstrija::Latvija', 'Belgija::Črna gora', 'Slovaška::Latvija', 'Španija::Litva', 'Norveška::Avstrija', 'Irska::Srbija', 'Bolgarija::Madžarska', 'Turčija::Italija', 'Turčija::Norveška', 'Avstrija::Islandija', 'Poljska::Litva', 'Portugalska::Poljska', 'Španija::Srbija', 'Švedska::Danska', 'Severna Makedonija::Finska', 'Poljska::Estonija', 'Luksemburg::Belgija', 'Danska::Črna gora', 'Litva::Romunija', 'Slovaška::Španija', 'Italija::Slovaška', 'Luksemburg::Hrvaška', 'Hrvaška::Italija', 'Litva::Estonija', 'Belgija::Švica', 'Belgija::Hrvaška', 'Turčija::Severna Makedonija', 'Belgija::Irska', 'Slovaška::Nemčija', 'Švica::Ciper', 'Slovenija::Švica', 'Nemčija::Turčija', 'Slovenija::Črna gora']","['Švica', 'Finska', 'Slovenija', 'Avstrija', 'Švedska', 'Danska', 'Avstrija', 'Švica', 'Avstrija', 'Belgija', 'Irska', 'Norveška', 'Nemčija', 'Nemčija', 'Češka', 'Norveška', 'Nemčija', 'Avstrija', 'Belgija', 'Slovaška', 'Španija', 'Avstrija', 'Irska', 'Madžarska', 'Italija', 'Norveška', 'Avstrija', 'Poljska', 'Portugalska', 'Španija', 'Švedska', 'Finska', 'Poljska', 'Luksemburg', 'Danska', 'Litva', 'Španija', 'Italija', 'Luksemburg', 'Italija', 'Estonija', 'Švica', 'Belgija', 'Turčija', 'Belgija', 'Nemčija', 'Švica', 'Švica', 'Nemčija', 'Slovenija']",0-25,zasavska,e,9,7,7,5,4,3,2,0.6666666666666666
86debc5c-354f-4e58-a968-5b8742e5d575,2023-01-10T13:04:45.705Z,"['Latvija::Estonija', 'Madžarska::Črna gora', 'Ciper::Švica', 'Poljska::Črna gora', 'Avstrija::Španija', 'Avstrija::Slovenija', 'Luksemburg::Litva', 'Litva::Poljska', 'Švica::Švedska', 'Belgija::Nizozemska', 'Norveška::Slovaška', 'Nemčija::Finska', 'Islandija::Avstrija', 'Nizozemska::Turčija', 'Romunija::Črna gora', 'Slovenija::Islandija', 'Hrvaška::Estonija', 'Hrvaška::Avstrija', 'Romunija::Hrvaška', 'Nizozemska::Črna gora', 'Danska::Nemčija', 'Luksemburg::Madžarska', 'Francija::Litva', 'Irska::Litva', 'Hrvaška::Švica', 'Španija::Latvija', 'Madžarska::Estonija', 'Danska::Nizozemska', 'Nemčija::Srbija', 'Švedska::Portugalska', 'Bolgarija::Latvija', 'Severna Makedonija::Italija', 'Švica::Luksemburg', 'Švica::Slovenija', 'Nemčija::Češka', 'Romunija::Češka', 'Turčija::Italija', 'Norveška::Slovenija', 'Luksemburg::Romunija', 'Portugalska::Luksemburg', 'Islandija::Danska', 'Irska::Finska', 'Slovaška::Irska', 'Danska::Švedska', 'Latvija::Avstrija', 'Irska::Hrvaška', 'Črna gora::Ciper', 'Ciper::Italija', 'Islandija::Turčija', 'Bolgarija::Belgija']","['Latvija', 'Črna gora', 'Švica', 'Črna gora', 'Španija', 'Slovenija', 'Luksemburg', 'Litva', 'Švica', 'Nizozemska', 'Norveška', 'Nemčija', 'Avstrija', 'Nizozemska', 'Črna gora', 'Slovenija', 'Hrvaška', 'Hrvaška', 'Hrvaška', 'Črna gora', 'Nemčija', 'Luksemburg', 'Francija', 'Litva', 'Švica', 'Španija', 'Estonija', 'Nizozemska', 'Nemčija', 'Švedska', 'Bolgarija', 'Italija', 'Švica', 'Švica', 'Nemčija', 'Češka', 'Italija', 'Slovenija', 'Luksemburg', 'Portugalska', 'Danska', 'Finska', 'Irska', 'Danska', 'Avstrija', 'Hrvaška', 'Črna gora', 'Italija', 'Turčija', 'Bolgarija']",0-25,osrednjeslovenska,d,10,10,9,6,7,4,3,0.75
87490c52-0379-4fdc-93b4-4597c34b83a3,2023-01-11T09:13:46.391Z,"['Luksemburg::Severna Makedonija', 'Bolgarija::Španija', 'Estonija::Italija', 'Bolgarija::Avstrija', 'Luksemburg::Hrvaška', 'Severna Makedonija::Finska', 'Srbija::Slovenija', 'Latvija::Islandija', 'Romunija::Nemčija', 'Norveška::Srbija', 'Islandija::Danska', 'Turčija::Bolgarija', 'Danska::Bolgarija', 'Latvija::Belgija', 'Črna gora::Bolgarija', 'Romunija::Poljska', 'Romunija::Avstrija', 'Ciper::Norveška', 'Slovaška::Nizozemska', 'Slovenija::Danska', 'Srbija::Bolgarija', 'Irska::Češka', 'Slovenija::Francija', 'Nizozemska::Belgija', 'Madžarska::Latvija', 'Italija::Severna Makedonija', 'Madžarska::Črna gora', 'Nizozemska::Slovenija', 'Avstrija::Severna Makedonija', 'Nemčija::Slovaška', 'Estonija::Irska', 'Islandija::Severna Makedonija', 'Severna Makedonija::Ciper', 'Danska::Portugalska', 'Srbija::Islandija', 'Islandija::Estonija', 'Turčija::Španija', 'Ciper::Hrvaška', 'Litva::Poljska', 'Češka::Latvija', 'Češka::Turčija', 'Danska::Litva', 'Bolgarija::Romunija', 'Poljska::Latvija', 'Romunija::Portugalska', 'Severna Makedonija::Bolgarija', 'Latvija::Severna Makedonija', 'Poljska::Norveška', 'Slovenija::Švica', 'Litva::Norveška']","['Luksemburg', 'Španija', 'Italija', 'Avstrija', 'Luksemburg', 'Finska', 'Slovenija', 'Islandija', 'Nemčija', 'Srbija', 'Danska', 'Bolgarija', 'Danska', 'Belgija', 'Bolgarija', 'Poljska', 'Avstrija', 'Norveška', 'Nizozemska', 'Slovenija', 'Srbija', 'Irska', 'Slovenija', 'Belgija', 'Madžarska', 'Italija', 'Madžarska', 'Slovenija', 'Avstrija', 'Nemčija', 'Irska', 'Severna Makedonija', 'Ciper', 'Portugalska', 'Srbija', 'Estonija', 'Španija', 'Hrvaška', 'Litva', 'Češka', 'Češka', 'Danska', 'Bolgarija', 'Latvija', 'Portugalska', 'Bolgarija', 'Latvija', 'Norveška', 'Slovenija', 'Norveška']",0-25,osrednjeslovenska,d,10,8,10,7,6,5,5,1.0
878ff9e7-72af-4d78-81a8-39a227278350,2023-01-11T09:13:11.343Z,"['Madžarska::Belgija', 'Belgija::Romunija', 'Norveška::Črna gora', 'Slovaška::Severna Makedonija', 'Turčija::Luksemburg', 'Estonija::Poljska', 'Ciper::Francija', 'Nemčija::Češka', 'Norveška::Belgija', 'Norveška::Avstrija', 'Finska::Turčija', 'Islandija::Češka', 'Italija::Estonija', 'Finska::Francija', 'Irska::Luksemburg', 'Ciper::Romunija', 'Estonija::Hrvaška', 'Luksemburg::Hrvaška', 'Portugalska::Ciper', 'Norveška::Švica', 'Avstrija::Severna Makedonija', 'Luksemburg::Črna gora', 'Turčija::Belgija', 'Madžarska::Španija', 'Ciper::Turčija', 'Danska::Poljska', 'Danska::Estonija', 'Litva::Francija', 'Latvija::Francija', 'Romunija::Španija', 'Avstrija::Hrvaška', 'Poljska::Romunija', 'Islandija::Slovaška', 'Ciper::Srbija', 'Norveška::Francija', 'Španija::Latvija', 'Poljska::Švica', 'Turčija::Irska', 'Danska::Francija', 'Francija::Romunija', 'Bolgarija::Slovaška', 'Švedska::Estonija', 'Luksemburg::Španija', 'Nizozemska::Nemčija', 'Turčija::Severna Makedonija', 'Španija::Slovaška', 'Finska::Irska', 'Belgija::Ciper', 'Madžarska::Luksemburg', 'Litva::Latvija']","['Belgija', 'Belgija', 'Norveška', 'Slovaška', 'Turčija', 'Estonija', 'Francija', 'Nemčija', 'Norveška', 'Norveška', 'Finska', 'Češka', 'Italija', 'Francija', 'Irska', 'Ciper', 'Estonija', 'Hrvaška', 'Portugalska', 'Norveška', 'Avstrija', 'Luksemburg', 'Belgija', 'Španija', 'Ciper', 'Danska', 'Danska', 'Francija', 'Francija', 'Španija', 'Avstrija', 'Poljska', 'Islandija', 'Ciper', 'Norveška', 'Španija', 'Švica', 'Irska', 'Danska', 'Francija', 'Slovaška', 'Švedska', 'Španija', 'Nizozemska', 'Turčija', 'Španija', 'Finska', 'Belgija', 'Luksemburg', 'Litva']",0-25,osrednjeslovenska,b,8,10,9,9,3,0,0,0.0
88ae3b49-c03f-46a2-b727-f0c1d8baf22d,2023-01-11T09:12:23.970Z,"['Poljska::Švedska', 'Bolgarija::Islandija', 'Švedska::Finska', 'Slovenija::Latvija', 'Poljska::Italija', 'Islandija::Švica', 'Španija::Danska', 'Irska::Poljska', 'Madžarska::Francija', 'Madžarska::Finska', 'Avstrija::Švedska', 'Italija::Švica', 'Madžarska::Črna gora', 'Poljska::Bolgarija', 'Švica::Švedska', 'Latvija::Srbija', 'Finska::Portugalska', 'Belgija::Finska', 'Severna Makedonija::Belgija', 'Norveška::Črna gora', 'Švica::Španija', 'Švedska::Litva', 'Turčija::Italija', 'Črna gora::Poljska', 'Norveška::Litva', 'Francija::Češka', 'Belgija::Poljska', 'Norveška::Belgija', 'Srbija::Češka', 'Srbija::Estonija', 'Slovenija::Avstrija', 'Ciper::Litva', 'Belgija::Švedska', 'Portugalska::Irska', 'Nizozemska::Švedska', 'Švedska::Madžarska', 'Romunija::Hrvaška', 'Litva::Finska', 'Belgija::Hrvaška', 'Francija::Romunija', 'Estonija::Francija', 'Poljska::Litva', 'Slovaška::Norveška', 'Severna Makedonija::Finska', 'Ciper::Finska', 'Češka::Španija', 'Luksemburg::Latvija', 'Danska::Italija', 'Črna gora::Srbija', 'Bolgarija::Irska']","['Švedska', 'Islandija', 'Švedska', 'Slovenija', 'Italija', 'Švica', 'Danska', 'Poljska', 'Francija', 'Finska', 'Avstrija', 'Italija', 'Madžarska', 'Poljska', 'Švica', 'Latvija', 'Portugalska', 'Belgija', 'Belgija', 'Norveška', 'Španija', 'Švedska', 'Italija', 'Poljska', 'Norveška', 'Češka', 'Belgija', 'Norveška', 'Češka', 'Estonija', 'Avstrija', 'Litva', 'Belgija', 'Portugalska', 'Nizozemska', 'Švedska', 'Hrvaška', 'Litva', 'Belgija', 'Francija', 'Francija', 'Litva', 'Norveška', 'Finska', 'Finska', 'Španija', 'Luksemburg', 'Italija', 'Srbija', 'Irska']",0-25,gorenjska,b,9,3,5,5,5,2,1,0.5
891eb12e-4c68-4bc7-a2a0-57f1f3773fc2,2023-01-12T08:17:56.013Z,"['Finska::Islandija', 'Danska::Latvija', 'Srbija::Poljska', 'Romunija::Francija', 'Latvija::Ciper', 'Norveška::Finska', 'Nizozemska::Norveška', 'Portugalska::Turčija', 'Irska::Črna gora', 'Črna gora::Madžarska', 'Estonija::Turčija', 'Nemčija::Danska', 'Švica::Finska', 'Islandija::Danska', 'Madžarska::Švica', 'Črna gora::Avstrija', 'Ciper::Španija', 'Norveška::Nemčija', 'Nizozemska::Turčija', 'Italija::Madžarska', 'Finska::Španija', 'Turčija::Avstrija', 'Islandija::Slovaška', 'Francija::Švedska', 'Italija::Belgija', 'Avstrija::Bolgarija', 'Severna Makedonija::Bolgarija', 'Litva::Slovenija', 'Slovaška::Ciper', 'Irska::Severna Makedonija', 'Nizozemska::Madžarska', 'Estonija::Slovaška', 'Slovenija::Slovaška', 'Portugalska::Romunija', 'Portugalska::Bolgarija', 'Latvija::Avstrija', 'Švedska::Srbija', 'Estonija::Avstrija', 'Bolgarija::Islandija', 'Hrvaška::Poljska', 'Turčija::Belgija', 'Srbija::Francija', 'Ciper::Norveška', 'Srbija::Finska', 'Portugalska::Slovaška', 'Švica::Luksemburg', 'Ciper::Romunija', 'Poljska::Severna Makedonija', 'Portugalska::Madžarska', 'Hrvaška::Romunija']","['Islandija', 'Danska', 'Srbija', 'Francija', 'Ciper', 'Norveška', 'Nizozemska', 'Portugalska', 'Irska', 'Madžarska', 'Estonija', 'Danska', 'Finska', 'Islandija', 'Švica', 'Avstrija', 'Ciper', 'Norveška', 'Nizozemska', 'Italija', 'Finska', 'Avstrija', 'Islandija', 'Švedska', 'Belgija', 'Avstrija', 'Bolgarija', 'Slovenija', 'Ciper', 'Irska', 'Nizozemska', 'Estonija', 'Slovaška', 'Portugalska', 'Portugalska', 'Avstrija', 'Švedska', 'Avstrija', 'Islandija', 'Hrvaška', 'Belgija', 'Francija', 'Norveška', 'Finska', 'Portugalska', 'Švica', 'Ciper', 'Severna Makedonija', 'Portugalska', 'Hrvaška']",0-25,gorenjska,spomin,7,10,10,8,3,2,1,0.5
